,bh,bh_id,bj,jg_id,jgmc,njdm_id,xqh_id,zyh,zyh_id,zymc,njmc
797,16641003,16641003,国贸163,64,经济与统计学院,2016,1,6410,6410,国际经济与贸易,2016
798,16641004,16641004,国贸164,64,经济与统计学院,2016,1,6410,6410,国际经济与贸易,2016
815,16124001,16124001,汉教161,12,人文学院,2016,1,1240,1240,汉语国际教育,2016
908,16121001,16121001,汉语161,12,人文学院,2016,1,1211,1211,汉语言文学(教师教育),2016
909,16121002,16121002,汉语162,12,人文学院,2016,1,1211,1211,汉语言文学(教师教育),2016
910,16121003,16121003,汉语163,12,人文学院,2016,1,1211,1211,汉语言文学(教师教育),2016
911,16121004,16121004,汉语164,12,人文学院,2016,1,1215,1215,汉语言文学(创作与编辑),2016
912,16121005,16121005,汉语165,12,人文学院,2016,1,1216,1216,汉语言文学(戏剧与影视学),2016
913,16121006,16121006,汉语166,12,人文学院,2016,1,1212,1212,汉语言文学(文学),2016
914,16121007,16121007,汉语167,12,人文学院,2016,1,1213,1213,汉语言文学(应用语言学),2016
915,16121008,16121008,汉语168,12,人文学院,2016,1,1214,1214,汉语言文学(秘书学),2016
978,16052001,16052001,化工161,5,化学化工学院,2016,1,520,520,化学工程与工艺,2016
979,16052002,16052002,化工162,5,化学化工学院,2016,1,520,520,化学工程与工艺,2016
980,16052003,16052003,化工163,5,化学化工学院,2016,1,,,,2016
1018,16051001,16051001,化学161,5,化学化工学院,2016,1,514,514,化学(教师教育),2016
1019,16051002,16051002,化学162,5,化学化工学院,2016,1,516,516,化学(精细化学品化学与技术),2016
1056,16041001,16041001,环工161,4,环境科学与工程学院,2016,1,410,410,环境工程,2016
1057,16041002,16041002,环工162,4,环境科学与工程学院,2016,1,410,410,环境工程,2016
1089,16042001,16042001,环科161,4,环境科学与工程学院,2016,1,420,420,环境科学,2016
1090,16042002,16042002,环科162,4,环境科学与工程学院,2016,1,420,420,环境科学,2016
1105,16113901,16113901,环设161,11,美术与设计学院,2016,1,1139,1139,环境设计,2016
1106,16113902,16113902,环设162,11,美术与设计学院,2016,1,1139,1139,环境设计,2016
1142,16643001,16643001,会计161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6430,6430,会计学,2016
1143,16643002,16643002,会计162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6430,6430,会计学,2016
1144,16643003,16643003,会计163,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6430,6430,会计学,2016
1145,16643004,16643004,会计164,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6430,6430,会计学,2016
1173,16300901,16300901,会计二161,30,第二专业,2016,1,3009,3009,会计学(二),2016
1190,16103001,16103001,会展161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1030,1030,会展经济与管理,2016
1191,16103002,16103002,会展162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1030,1030,会展经济与管理,2016
1192,16103003,16103003,会展163,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1030,1030,会展经济与管理,2016
1204,16116001,16116001,绘画161,11,美术与设计学院,2016,1,1160,1160,绘画,2016
1249,16072001,16072001,机械161,7,机械与电气工程学院,2016,1,720,720,机械设计制造及其自动化,2016
1250,16072002,16072002,机械162,7,机械与电气工程学院,2016,1,720,720,机械设计制造及其自动化,2016
1251,16072003,16072003,机械163,7,机械与电气工程学院,2016,1,720,720,机械设计制造及其自动化,2016
1252,16072004,16072004,机械164,7,机械与电气工程学院,2016,1,720,720,机械设计制造及其自动化,2016
1353,16061001,16061001,计机161,6,计算机科学与网络工程学院,2016,1,610,610,计算机科学与技术,2016
1354,16061002,16061002,计机162,6,计算机科学与网络工程学院,2016,1,610,610,计算机科学与技术,2016
1407,16166001,16166001,建能161,16,土木工程学院,2016,1,1660,1660,建筑环境与能源应用工程,2016
1408,16166002,16166002,建能162,16,土木工程学院,2016,1,1660,1660,建筑环境与能源应用工程,2016
1448,16091001,16091001,建筑161,9,建筑与城市规划学院,2016,1,910,910,建筑学,2016
1449,16091002,16091002,建筑162,9,建筑与城市规划学院,2016,1,910,910,建筑学,2016
1450,16091003,16091003,建筑163,9,建筑与城市规划学院,2016,1,910,910,建筑学,2016
1470,16162001,16162001,交通161,16,土木工程学院,2016,1,1620,1620,交通工程,2016
1483,16082001,16082001,教技161,8,教育学院(师范学院),2016,1,820,820,教育技术学,2016
1489,16081301,16081301,教育161,8,教育学院(师范学院),2016,1,813,813,教育学(特殊儿童心理与教育),2016
1492,16646001,16646001,金工161,64,经济与统计学院,2016,1,6460,6460,金融工程,2016
1520,16642001,16642001,金融161,64,经济与统计学院,2016,1,6420,6420,金融学,2016
1521,16642002,16642002,金融162,64,经济与统计学院,2016,1,6420,6420,金融学,2016
1522,16642003,16642003,金融163,64,经济与统计学院,2016,1,6420,6420,金融学,2016
1523,16642004,16642004,金融164,64,经济与统计学院,2016,1,6420,6420,金融学,2016
1551,16301001,16301001,金融二161,30,第二专业,2016,1,3010,3010,金融学(二),2016
1560,16645001,16645001,经济161,64,经济与统计学院,2016,1,6450,6450,经济学,2016
1569,16661002,16661002,经卫161,268,国际教育学院（卫斯理安学院）,2016,1,6611,6611,经济学(卫斯理安),2016
1596,16122001,16122001,历史161,12,人文学院,2016,1,1221,1221,历史学(教师教育),2016
1597,16122002,16122002,历史162,12,人文学院,2016,1,1222,1222,历史学(文化资源开发与利用),2016
1645,16101001,16101001,旅游161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1015,1015,旅游管理(旅游企业管理),2016
1646,16101002,16101002,旅游162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1013,1013,旅游管理(酒店管理),2016
1647,16101003,7AAA8589C775222FE053206411ACBB44,旅游163,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1027,1027,旅游管理(校企协同育人实验班),2016
1666,16206001,16206001,媒体161,20,新闻与传播学院,2016,1,2060,2060,网络与新媒体,2016
1701,16111001,16111001,美术161,11,美术与设计学院,2016,1,1111,1111,美术学(教师教育),2016
1702,16111002,16111002,美术162,11,美术与设计学院,2016,1,1111,1111,美术学(教师教育),2016
1703,16111003,16111003,美术163,11,美术与设计学院,2016,1,1112,1112,美术学(工艺美术),2016
1734,16657001,16657001,人力161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6570,6570,人力资源管理,2016
1735,16657002,16657002,人力162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6570,6570,人力资源管理,2016
1753,16182001,16182001,日语161,18,外国语学院,2016,1,1820,1820,日语,2016
1763,16063001,16063001,软件161,6,计算机科学与网络工程学院,2016,1,630,630,软件工程,2016
1764,16063002,16063002,软件162,6,计算机科学与网络工程学院,2016,1,630,630,软件工程,2016
1781,16301501,16301501,软件二161,30,第二专业,2016,1,3015,3015,软件工程(二),2016
1804,16031001,16031001,社工161,3,公共管理学院,2016,1,310,310,社会工作,2016
1805,16031002,16031002,社工162,3,公共管理学院,2016,1,310,310,社会工作,2016
1836,16173001,16173001,社体161,17,体育学院,2016,1,1730,1730,社会体育指导与管理,2016
1837,16173002,16173002,社体162,17,体育学院,2016,1,1730,1730,社会体育指导与管理,2016
1899,16142001,16142001,生工161,14,生命科学学院,2016,1,1420,1420,生物工程,2016
1900,16142002,16142002,生工162,14,生命科学学院,2016,1,1420,1420,生物工程,2016
1919,16143001,16143001,生技161,14,生命科学学院,2016,1,1430,1430,生物技术,2016
1920,16143002,16143002,生技162,14,生命科学学院,2016,1,1430,1430,生物技术,2016
1945,16141001,16141001,生科161,14,生命科学学院,2016,1,1410,1410,生物科学,2016
1946,16141002,16141002,生科162,14,生命科学学院,2016,1,1410,1410,生物科学,2016
1975,16053001,16053001,食品161,5,化学化工学院,2016,1,532,532,食品科学与工程(食品质量与安全),2016
1976,16053002,16053002,食品162,5,化学化工学院,2016,1,533,533,食品科学与工程(食品科学与工程),2016
1992,16656001,16656001,市场161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6560,6560,市场营销,2016
1993,16656002,16656002,市场162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6560,6560,市场营销,2016
2006,16119001,16119001,视觉161,11,美术与设计学院,2016,1,1190,1190,视觉传达设计,2016
2007,16119002,16119002,视觉162,11,美术与设计学院,2016,1,1190,1190,视觉传达设计,2016
2065,16151001,16151001,数学161,15,数学与信息科学学院,2016,1,1513,1513,数学与应用数学(基础数学),2016
2066,16151002,16151002,数学162,15,数学与信息科学学院,2016,1,1511,1511,数学与应用数学(教师教育),2016
2067,16151003,16151003,数学163,15,数学与信息科学学院,2016,1,1511,1511,数学与应用数学(教师教育),2016
2068,16151004,16151004,数学164,15,数学与信息科学学院,2016,1,1514,1514,数学与应用数学(精算学),2016
2069,16151005,16151005,数学165,15,数学与信息科学学院,2016,1,1512,1512,数学与应用数学(金融数学),2016
2106,16631001,16631001,思教161,63,马克思主义学院,2016,1,6310,6310,思想政治教育,2016
2141,16171001,16171001,体教161,17,体育学院,2016,1,1710,1710,体育教育,2016
2142,16171002,16171002,体教162,17,体育学院,2016,1,1710,1710,体育教育,2016
2159,16076001,16076001,通信161,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,760,760,通信工程,2016
2166,16644001,16644001,统计161,64,经济与统计学院,2016,1,6440,6440,统计学,2016
2174,16017001,16017001,土管161,1,地理科学与遥感学院,2016,1,170,170,土地资源管理,2016
2246,16161001,16161001,土木161,16,土木工程学院,2016,1,1614,1614,土木工程(结构分析),2016
2247,16161002,16161002,土木162,16,土木工程学院,2016,1,1613,1613,土木工程(地下建筑工程),2016
2248,16161003,16161003,土木163,16,土木工程学院,2016,1,1613,1613,土木工程(地下建筑工程),2016
2249,16161004,16161004,土木164,16,土木工程学院,2016,1,1612,1612,土木工程(道路与桥梁工程),2016
2250,16161005,16161005,土木165,16,土木工程学院,2016,1,1612,1612,土木工程(道路与桥梁工程),2016
2251,16161006,16161006,土木166,16,土木工程学院,2016,1,1611,1611,土木工程(建筑工程),2016
2252,16161007,16161007,土木167,16,土木工程学院,2016,1,1611,1611,土木工程(建筑工程),2016
2253,16161008,16161008,土木168,16,土木工程学院,2016,1,1611,1611,土木工程(建筑工程),2016
2254,16161009,16161009,土木169,16,土木工程学院,2016,1,1615,1615,土木工程(福霖班),2016
2334,16062001,16062001,网络161,6,计算机科学与网络工程学院,2016,1,620,620,网络工程,2016
2335,16062002,16062002,网络162,6,计算机科学与网络工程学院,2016,1,620,620,网络工程,2016
2351,16661001,16661001,卫斯161,66,国际教育学 院/卫斯理安学院,2016,1,,,,2016
2372,16212001,16212001,舞蹈161,21,音乐舞蹈学院,2016,1,2121,2121,舞蹈编导(教师教育),2016
2373,16212002,16212002,舞蹈162,21,音乐舞蹈学院,2016,1,2122,2122,舞蹈编导(编导),2016
2407,16191001,16191001,物理161,19,物理与材料科学学院,2016,1,19A5,19A5,物理学(教师教育),2016
2408,16191002,16191002,物理162,19,物理与材料科学学院,2016,1,19A5,19A5,物理学(教师教育),2016
2420,16195001,16195001,物联161,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,1950,1950,物联网工程,2016
2421,16195002,16195002,物联162,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2016,1,1950,1950,物联网工程,2016
2449,16659001,16659001,物流161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6590,6590,物流管理,2016
2450,16659002,16659002,物流162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,6590,6590,物流管理,2016
2459,16652001,16652001,物业161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,,,,2016
2472,16086001,16086001,小教161,8,教育学院(师范学院),2016,1,860,860,小学教育,2016
2499,16083001,16083001,心理161,8,教育学院(师范学院),2016,1,830,830,心理学,2016
2513,16153001,16153001,信安161,15,数学与信息科学学院,2016,1,1530,1530,信息安全,2016
2535,16152001,16152001,信计161,15,数学与信息科学学院,2016,1,1520,1520,信息与计算科学,2016
2575,16033001,16033001,行政161,3,公共管理学院,2016,1,330,330,行政管理,2016
2576,16033002,16033002,行政162,3,公共管理学院,2016,1,330,330,行政管理,2016
2615,16085001,16085001,学前161,8,教育学院(师范学院),2016,1,850,850,学前教育,2016
2679,16211001,16211001,音乐161,21,音乐舞蹈学院,2016,1,2110,2110,音乐学,2016
2680,16211002,16211002,音乐162,21,音乐舞蹈学院,2016,1,2110,2110,音乐学,2016
2681,16211003,16211003,音乐163,21,音乐舞蹈学院,2016,1,2110,2110,音乐学,2016
2799,16181001,16181001,英语161,18,外国语学院,2016,1,1814,1814,英语(教师教育),2016
2800,16181002,16181002,英语162,18,外国语学院,2016,1,1814,1814,英语(教师教育),2016
2801,16181003,16181003,英语163,18,外国语学院,2016,1,1814,1814,英语(教师教育),2016
2802,16181004,16181004,英语164,18,外国语学院,2016,1,1814,1814,英语(教师教育),2016
2803,16181005,16181005,英语165,18,外国语学院,2016,1,1812,1812,英语(翻译),2016
2804,16181006,16181006,英语166,18,外国语学院,2016,1,1812,1812,英语(翻译),2016
2805,16181007,16181007,英语167,18,外国语学院,2016,1,1811,1811,英语(国际商务),2016
2806,16181008,16181008,英语168,18,外国语学院,2016,1,1811,1811,英语(国际商务),2016
2807,16181009,16181009,英语169,18,外国语学院,2016,1,1811,1811,英语(国际商务),2016
2875,16300501,16300501,英语二161,30,第二专业,2016,1,3005,3005,英语(二),2016
2876,16300502,16300502,英语二162,30,第二专业,2016,1,3005,3005,英语(二),2016
2877,16300503,16300503,英语二163,30,第二专业,2016,1,3005,3005,英语(二),2016
2878,16300504,16300504,英语二164,30,第二专业,2016,1,3005,3005,英语(二),2016
2887,16661004,16661004,应卫161,268,国际教育学院（卫斯理安学院）,2016,1,6613,6613,应用心理学(卫斯理安),2016
2903,16084001,16084001,应心161,8,教育学院(师范学院),2016,1,843,843,应用心理学(人力资源测评与开发),2016
2904,16084002,16084002,应心162,8,教育学院(师范学院),2016,1,845,845,应用心理学(心理咨询与辅导),2016
2924,16300801,16300801,应心二161,30,第二专业,2016,1,3008,3008,应用心理学(二),2016
2935,16125001,16125001,预科161,12,人文学院,2016,1,1250,1250,少数民族预科班,2016
2944,16097001,16097001,园林161,9,建筑与城市规划学院,2016,1,970,970,风景园林,2016
2945,16097002,16097002,园林162,9,建筑与城市规划学院,2016,1,970,970,风景园林,2016
2986,16102001,16102001,中法161,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1026,1026,旅游管理[中法],2016
2987,16102002,16102002,中法162,A8949843A41F6F60E053206411ACFBC4,管理学院,2016,1,1026,1026,旅游管理[中法],2016
31,17203001,17203001,播音171,20,新闻与传播学院,2017,1,2030,2030,播音与主持艺术,2017
32,17203002,17203002,播音172,20,新闻与传播学院,2017,1,2030,2030,播音与主持艺术,2017
33,17203003,17203003,播音173,20,新闻与传播学院,2017,1,2030,2030,播音与主持艺术,2017
51,17117001,17117001,产品171,11,美术与设计学院,2017,1,1170,1170,产品设计,2017
72,17095001,17095001,城规171,9,建筑与城市规划学院,2017,1,950,950,城乡规划,2017
73,17095002,17095002,城规172,9,建筑与城市规划学院,2017,1,950,950,城乡规划,2017
88,17015001,17015001,地规171,1,地理科学与遥感学院,2017,1,151,151,人文地理与城乡规划(不动产),2017
89,17015002,17015002,地规172,1,地理科学与遥感学院,2017,1,151,151,人文地理与城乡规划(不动产),2017
112,17011001,17011001,地理171,1,地理科学与遥感学院,2017,1,110,110,地理科学,2017
113,17011002,17011002,地理172,1,地理科学与遥感学院,2017,1,110,110,地理科学,2017
138,17014001,17014001,地信171,1,地理科学与遥感学院,2017,1,140,140,地理信息科学,2017
180,17073001,17073001,电气171,7,机械与电气工程学院,2017,1,730,730,电气工程及其自动化,2017
181,17073002,17073002,电气172,7,机械与电气工程学院,2017,1,730,730,电气工程及其自动化,2017
182,17073003,17073003,电气173,7,机械与电气工程学院,2017,1,730,730,电气工程及其自动化,2017
183,17073004,17073004,电气174,7,机械与电气工程学院,2017,1,730,730,电气工程及其自动化,2017
184,17073005,878DA39B5C081DE3E0531F6411ACBF10,电气175,7,机械与电气工程学院,2017,1,730,730,电气工程及其自动化,2017
212,17658001,17658001,电商171,A8949843A41F6F60E053206411ACFBC4,管理学院,2017,1,6580,6580,电子商务,2017
213,17658002,17658002,电商172,A8949843A41F6F60E053206411ACFBC4,管理学院,2017,1,6580,6580,电子商务,2017
239,17074001,17074001,电信171,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2017,1,740,740,电子信息工程,2017
240,17074002,17074002,电信172,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2017,1,740,740,电子信息工程,2017
279,17192001,17192001,电子171,A8949843A4056F60E053206411ACFBC4,电子与通信工程学院,2017,1,1920,1920,电子信息科学与技术,2017
309,17112001,17112001,动画171,11,美术与设计学院,2017,1,1127,1127,动画(影视动画),2017
310,17112002,17112002,动画172,11,美术与设计学院,2017,1,1127,1127,动画(影视动画),2017
311,17112003,17112003,动画173,11,美术与设计学院,2017,1,1128,1128,动画(游戏动画),2017
385,17021001,17021001,法学171,2,法学院(律师学院),2017,1,212,212,法学(律师),2017
386,17021002,17021002,法学172,2,法学院(律师学院),2017,1,210,210,法学,2017
387,17021003,17021003,法学173,2,法学院(律师学院),2017,1,210,210,法学,2017
388,17021004,17021004,法学174,2,法学院(律师学院),2017,1,210,210,法学,2017
389,17021005,17021005,法学175,2,法学院(律师学院),2017,1,210,210,法学,2017
390,17021006,17021006,法学176,2,法学院(律师学院),2017,1,210,210,法学,2017
391,17021007,7AAA8589C7AF222FE053206411ACBB44,法学177,2,法学院(律师学院),2017,1,210,210,法学,2017
421,17300101,17300101,法学二171,30,第二专业,2017,1,3001,3001,法学(二),2017
431,17183001,17183001,法语171,18,外国语学院,2017,1,1830,1830,法语,2017
